Date,Open,High,Low,Close,Volume,Ticker
2022-08-12,167.37071373861576,169.68681094741032,166.95675811414395,169.61782836914062,68039400.0,AAPL
2022-08-12,119.54305717056714,120.95458984375,118.74782343653996,120.95458984375,19096300.0,GOOGL
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,79657200.0,TSLA
2022-08-15,169.046181015084,170.8892052991509,168.87863472005176,170.6920928955078,54091700.0,AAPL
2022-08-15,120.40786995802232,121.5709006623152,119.89097332137868,121.35221099853516,19494800.0,GOOGL
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,89359200.0,TSLA
2022-08-16,170.28804476181145,171.20463947132552,169.18420299774098,170.53443908691406,56377100.0,AAPL
2022-08-16,120.79553720977022,121.70011575045464,119.92078619013373,120.9744644165039,19041200.0,GOOGL
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,88136400.0,TSLA
2022-08-17,170.27815992548992,173.60940030005358,170.0810475130616,172.03248596191406,79542000.0,AAPL
2022-08-17,119.40389712535055,120.56692025061908,118.66830323792476,118.83729553222656,22847000.0,GOOGL
2022-08-17,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,68766000.0,TSLA
2022-08-18,171.2440198074247,172.37742744821887,170.62310142681395,171.63824462890625,62290100.0,AAPL
2022-08-18,118.71801169722914,120.09972452798992,118.01224531189828,119.45359802246094,17987700.0,GOOGL
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,47500500.0,TSLA
2022-08-19,170.5344351473727,171.23420163153378,168.83924102673046,169.0462188720703,70346300.0,AAPL
2022-08-19,118.35020759207129,118.43967499028004,116.0639238588338,116.51123809814452,21809500.0,GOOGL
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,61395300.0,TSLA
2022-08-22,167.242570986512,167.41011727933045,164.7293465168106,165.1531524658203,69026800.0,AAPL
2022-08-22,114.51322834966716,114.94066519377702,113.17127793617723,113.55895233154295,21456600.0,GOOGL
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,55843200.0,TSLA
2022-08-23,164.6702084046216,166.27670374105745,164.24640247078557,164.8180389404297,54147100.0,AAPL
2022-08-23,112.80349672314895,114.3243744741302,112.75379176264268,113.18122863769533,15870400.0,GOOGL
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,63984900.0,TSLA
2022-08-24,164.90677623350408,165.68537556627746,163.85220146265053,165.11373901367188,53841500.0,AAPL
2022-08-24,112.82335257693548,114.09572044983996,112.1971111474652,113.01222229003906,17734600.0,GOOGL
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,57259800.0,TSLA
2022-08-25,166.34571105112042,167.68609658373745,165.92192009296824,167.5776824951172,51218200.0,AAPL
2022-08-25,113.5589460024437,116.02416459980168,113.42972373916108,115.95458221435548,16956800.0,GOOGL
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,53230000.0,TSLA
2022-08-26,168.10990520235598,168.58297803338863,161.20099961189769,161.2601318359375,78961000.0,AAPL
2022-08-26,114.03608284919451,114.43369971338176,109.53309025325808,109.68218994140624,37245700.0,GOOGL
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,57163900.0,TSLA
2022-08-29,158.82575088680454,160.55051089039753,157.514946518142,159.0524444580078,73314000.0,AAPL
2022-08-29,109.33427887822452,110.28855480933758,108.15137836756828,108.7676773071289,21191200.0,GOOGL
2022-08-29,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,41864700.0,TSLA
2022-08-30,159.79164778477147,160.21543879278465,155.44524840968555,156.6180877685547,77906200.0,AAPL
2022-08-30,109.5132055523187,109.84124003500528,107.15733946590436,108.29054260253906,27513300.0,GOOGL
2022-08-30,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,50541800.0,TSLA
2022-08-31,157.99788365077418,158.26399371424608,154.87360563007792,154.95245361328125,87991100.0,AAPL
2022-08-31,109.99035034338392,110.18915498957834,107.48536933143176,107.57483673095705,28627000.0,GOOGL
2022-08-31,280.6199951171875,281.25,271.80999755859375,275.6099853515625,52107300.0,TSLA
2022-09-01,154.3808088580502,156.13513503517575,152.43922061054926,155.68177795410156,74229900.0,AAPL
2022-09-01,107.63447452918012,109.79153599276384,106.71996104009088,109.08576965332033,28360900.0,GOOGL
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,54287000.0,TSLA
2022-09-02,157.44591977956676,158.0471223283173,152.73486310130946,153.562744140625,76957800.0,AAPL
2022-09-02,109.93070194538042,110.07980922071086,106.62055986938212,107.20703887939452,24160700.0,GOOGL
2022-09-02,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100.0,TSLA
2022-09-06,154.2132611313819,154.8243141649417,151.47335779942037,152.30123901367188,73714800.0,AAPL
2022-09-06,106.66032494530609,107.38596874114498,105.14938230776735,106.1732406616211,25068300.0,GOOGL
2022-09-06,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,55860000.0,TSLA
2022-09-07,152.58709002412297,154.41039906826313,151.3945348332942,153.7106475830078,87449600.0,AAPL
2022-09-07,106.42174942438324,109.32434733653616,106.26270722290032,108.79750061035156,23167000.0,GOOGL
2022-09-07,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,50028900.0,TSLA
2022-09-08,152.4096506976959,154.10484460794962,150.47791285622748,152.2322540283203,84923800.0,AAPL
2022-09-08,107.39590967354634,108.94660715109153,106.52115861153057,107.73387908935548,24238300.0,GOOGL
2022-09-08,281.29998779296875,289.5,279.760009765625,289.260009765625,53713100.0,TSLA
2022-09-09,153.2276750032018,155.54378723487187,152.51805827855026,155.1002655029297,68028800.0,AAPL
2022-09-09,108.41976634749524,110.32831822653726,108.37006139468131,109.99034881591795,23197700.0,GOOGL
2022-09-09,291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100.0,TSLA
2022-09-12,157.28824820471496,161.8908915280311,157.0024374583422,161.07286071777344,104956000.0,AAPL
2022-09-12,110.32832657870526,110.9545756623608,109.274648237701,110.19910430908205,22966800.0,GOOGL
2022-09-12,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,48674600.0,TSLA
2022-09-13,157.59378043168627,158.2245492067868,151.15796283866058,151.62118530273438,122656600.0,AAPL
2022-09-13,107.15734670246523,107.65436592170876,103.46945742183634,103.69808959960938,38172900.0,GOOGL
2022-09-13,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,68229600.0,TSLA
2022-09-14,152.55747250443096,154.83416823515125,151.39449874644285,153.06997680664062,87965400.0,AAPL
2022-09-14,103.9465942553594,104.65236060298048,103.04202326308004,104.37403106689452,26395100.0,GOOGL
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,72628700.0,TSLA
2022-09-15,152.41949313430064,153.0009950551444,149.19666683175186,150.17237854003906,90481100.0,AAPL
2022-09-15,103.40981937681984,104.6424249389144,101.73983446718049,102.29650115966795,34188300.0,GOOGL
2022-09-15,301.8299865722656,309.1199951171875,300.7200012207031,303.75,64795500.0,TSLA
2022-09-16,149.02911266156946,149.16709284731172,146.2300624042499,148.52645874023438,162278800.0,AAPL
2022-09-16,101.46149768962304,102.51517595124568,100.33823704438213,102.18714904785156,42797200.0,GOOGL
2022-09-16,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,87087800.0,TSLA
2022-09-19,147.15653583891242,152.3308163679246,146.9495730394325,152.25196838378906,81474200.0,AAPL
2022-09-19,101.14341305743451,102.71399564052903,100.94460839948576,102.4555435180664,23036800.0,GOOGL
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,60231200.0,TSLA
2022-09-20,151.18751937449895,155.80002796923935,150.8721425262803,154.6370391845703,107689800.0,AAPL
2022-09-20,101.47143921044815,101.75971124946722,99.92073418731424,100.53704071044922,26517100.0,GOOGL
2022-09-20,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,61642800.0,TSLA
2022-09-21,155.07071436973487,156.4505314848071,151.38466523487358,151.5029296875,101696800.0,AAPL
2022-09-21,101.0638844596154,102.2666700391546,98.6781907320393,98.6881332397461,31487300.0,GOOGL
2022-09-21,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,62555700.0,TSLA
2022-09-22,150.18223999013938,152.24209247430875,148.73344048207258,150.53704833984375,86652500.0,AAPL
2022-09-22,98.23086895545558,100.6364399303618,98.2010490185295,99.54299926757812,34298600.0,GOOGL
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,70545400.0,TSLA
2022-09-23,149.00940896271652,149.28536935652284,146.41733629369975,148.26036071777344,96029900.0,AAPL
2022-09-23,99.03604551995694,99.06587304318263,96.88892646629728,98.15135192871094,31625400.0,GOOGL
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,63748400.0,TSLA
2022-09-26,147.50148298209515,151.55220575538115,147.48176722784044,148.59547424316406,93339400.0,AAPL
2022-09-26,97.5151649302327,99.28455205804735,97.21695796239275,97.58474731445312,27072700.0,GOOGL
2022-09-26,271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,58076900.0,TSLA
2022-09-27,150.5370586818527,152.48849721993565,147.78729002305445,149.57118225097656,84442700.0,AAPL
2022-09-27,98.83724142195872,99.40384302383816,96.2925054674001,96.9187469482422,30072800.0,GOOGL
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,61925200.0,TSLA
2022-09-28,145.5105969943164,148.46732818361193,142.75097820989805,147.67886352539062,146691400.0,AAPL
2022-09-28,97.06785839437818,100.09967118634216,96.5310767089488,99.45355224609376,32466300.0,GOOGL
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.80999755859375,54664800.0,TSLA
2022-09-29,143.99283321708396,144.603886261403,138.65099162276434,140.42503356933594,128138200.0,AAPL
2022-09-29,98.05195391388744,98.05195391388744,95.38793051528351,96.83922576904295,31047200.0,GOOGL
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,77620600.0,TSLA
2022-09-30,139.2423515609022,141.03610936010895,136.00965940990883,136.20677185058594,124925300.0,AAPL
2022-09-30,96.47142820364247,98.31039769731512,94.99030555102236,95.07977294921876,32941500.0,GOOGL
2022-09-30,266.1499938964844,275.57000732421875,262.4700012207031,265.25,67726600.0,TSLA
2022-10-03,136.2166245441246,141.00653009557303,135.70412021518845,140.3954620361328,114311700.0,AAPL
2022-10-03,96.18315905930628,98.69807503322652,95.94458437953722,98.05194854736328,27982000.0,GOOGL
2022-10-03,254.5,255.16000366210935,241.0099945068359,242.3999938964844,98363500.0,TSLA
2022-10-04,142.9382384476115,144.11107754403744,142.1793399077984,143.99281311035156,87830100.0,AAPL
2022-10-04,99.84121462685688,101.23286225427236,99.7815671686028,101.0340576171875,28850800.0,GOOGL
2022-10-04,250.52000427246097,257.5,242.0099945068359,249.44000244140625,109578500.0,TSLA
2022-10-05,141.99208622138215,145.25434369926734,140.94736196435568,144.28846740722656,79471000.0,AAPL
2022-10-05,99.2348574254044,101.322336593497,98.21099906482014,100.8253173828125,22176900.0,GOOGL
2022-10-05,245.0099945068359,246.6699981689453,233.27000427246097,240.80999755859375,86982700.0,TSLA
2022-10-06,143.7069978739473,145.41204208560697,143.1255109807676,143.3324737548828,68402200.0,AAPL
2022-10-06,100.07978238942944,102.31636869945788,99.99031499339463,100.81536865234376,22324000.0,GOOGL
2022-10-06,239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,69298400.0,TSLA
2022-10-07,140.4841493461153,141.03608513942643,137.43871980031912,138.06948852539062,85925600.0,AAPL
2022-10-07,99.25472837922598,99.9306747649989,97.71397347700548,98.09170532226562,27502800.0,GOOGL
2022-10-07,233.94000244140625,234.57000732421875,222.02000427246097,223.07000732421875,83916800.0,TSLA
2022-10-10,138.3947296142578,139.84352910239818,136.57142106787293,138.3947296142578,74899000.0,AAPL
2022-10-10,98.40980692938624,98.50920925798714,96.43167252975542,97.27660369873048,18225100.0,GOOGL
2022-10-10,223.92999267578125,226.9900054931641,218.36000061035156,222.9600067138672,67925000.0,TSLA
2022-10-11,137.88223882715224,139.31133774176766,136.22647641502994,136.9755096435547,77033700.0,AAPL
2022-10-11,96.84917185772667,98.65832163369846,95.7358460017779,96.60066223144533,26507100.0,GOOGL
2022-10-11,220.9499969482422,225.75,215.0,216.5,77013200.0,TSLA
2022-10-12,137.12337155166935,138.33562739322105,136.16736038855555,136.34475708007812,70433700.0,AAPL
2022-10-12,96.71994139625072,98.16129407312708,96.1632747234346,96.97838592529295,21876400.0,GOOGL
2022-10-12,215.3300018310547,219.3000030517578,211.5099945068359,217.2400054931641,66860700.0,TSLA
2022-10-13,133.04305662953354,141.51901056988928,132.4319886081597,140.92767333984375,113224000.0,AAPL
2022-10-13,94.58275063585124,99.1851454718156,93.81733685841787,98.4694366455078,34574500.0,GOOGL
2022-10-13,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,91483000.0,TSLA
2022-10-14,142.22863580040965,142.43561361849277,136.19690846794035,136.38417053222656,88598000.0,AAPL
2022-10-14,99.39389646244368,100.08972788557917,95.79548234543871,95.98434448242188,25410700.0,GOOGL
2022-10-14,224.0099945068359,226.2599945068359,204.16000366210935,204.9900054931641,94124500.0,TSLA
2022-10-17,139.035378783641,140.83897177317823,138.24691403880277,140.35604858398438,85250900.0,AAPL
2022-10-17,98.27064016930144,100.32829942385068,98.24082022971412,99.3740234375,28419200.0,GOOGL
2022-10-17,210.0399932861328,221.86000061035156,209.4499969482422,219.3500061035156,79428800.0,TSLA
2022-10-18,143.39162165141138,144.58416155365336,138.5820004582486,141.6767120361328,99136600.0,AAPL
2022-10-18,102.51518181869643,102.85315883269428,99.37402428483074,100.16925048828124,24060700.0,GOOGL
2022-10-18,229.5,229.82000732421875,217.25,220.19000244140625,75891900.0,TSLA
2022-10-19,139.6464251768979,142.85940118883795,139.45916311704835,141.78512573242188,61758300.0,AAPL
2022-10-19,99.4137883570898,100.41776173974849,98.33028249370156,99.03604888916016,23811100.0,GOOGL
2022-10-19,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,66571500.0,TSLA
2022-10-20,140.95725591977873,143.78585768272674,140.59258212799125,141.32191467285156,64522000.0,AAPL
2022-10-20,99.40384337708733,101.71001224007928,98.79747932577416,99.3740234375,25323200.0,GOOGL
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,117798100.0,TSLA
2022-10-21,140.80940185727815,145.71758686598037,140.59257368233722,145.1459503173828,86548600.0,AAPL
2022-10-21,97.26665490493431,100.70602682285823,97.13743264449516,100.527099609375,32458700.0,GOOGL
2022-10-21,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,75713800.0,TSLA
2022-10-24,145.06709579621315,148.06324356402658,143.89425664068742,147.29449462890625,75981900.0,AAPL
2022-10-24,101.1931046229148,102.13743799907438,99.38395517290564,101.90880584716795,27176400.0,GOOGL
2022-10-24,205.82000732421875,213.5,198.58999633789065,211.25,100446800.0,TSLA
2022-10-25,147.92528866954444,150.2906831379681,147.20582147413825,150.14283752441406,74732300.0,AAPL
2022-10-25,102.28654951745078,104.19510136263077,102.10762230797071,103.8571319580078,40611400.0,GOOGL
2022-10-25,210.1000061035156,224.3500061035156,210.0,222.4199981689453,96507900.0,TSLA
2022-10-26,148.78271775892205,149.79786091510002,145.90481954516318,147.19593811035156,88194300.0,AAPL
2022-10-26,95.8551169507949,97.72390629045312,94.12549237132872,94.3640594482422,88114100.0,GOOGL
2022-10-26,219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,85012500.0,TSLA
2022-10-27,145.9344043483702,146.90026566861184,142.05122827640076,142.71156311035156,109180200.0,AAPL
2022-10-27,93.95651093489452,94.86108956445848,91.2527327220186,91.67022705078124,60710900.0,GOOGL
2022-10-27,229.77000427246097,233.80999755859375,222.8500061035156,225.08999633789065,61638800.0,TSLA
2022-10-28,146.0625150725111,155.22838459945976,145.68800602170657,153.4937744140625,164762400.0,AAPL
2022-10-28,91.719919060197,95.97440974692448,91.58075429207952,95.71595764160156,43697300.0,GOOGL
2022-10-28,225.3999938964844,228.86000061035156,216.3500061035156,228.52000427246097,69152400.0,TSLA
2022-10-31,150.9509907934603,152.01541585586838,149.72886978727786,151.12838745117188,97943200.0,AAPL
2022-10-31,94.85114235087408,95.45750638186192,93.41973221128453,93.94657135009766,31675000.0,GOOGL
2022-10-31,226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,61554300.0,TSLA
2022-11-01,152.84330260142488,153.20796132588728,146.97912170575748,148.47718811035156,80379300.0,AAPL
2022-11-01,94.8809634826113,95.4575075822616,89.83125410859262,89.93065643310547,47161400.0,GOOGL
2022-11-01,234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,62688800.0,TSLA
2022-11-02,146.80170816398885,149.97526767506156,142.9086815703328,142.93824768066406,93604600.0,AAPL
2022-11-02,90.3978565783054,90.6364236762348,86.36205542548035,86.45152282714844,57038300.0,GOOGL
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,63070300.0,TSLA
2022-11-03,140.01109670781145,140.7404292605941,136.74883853349507,136.87696838378906,97918500.0,AAPL
2022-11-03,85.80539521394677,86.00419986230375,82.84315741639604,82.93262481689453,61288000.0,GOOGL
2022-11-03,211.36000061035156,221.1999969482422,210.13999938964844,215.30999755859375,56538800.0,TSLA
2022-11-04,140.27296098274414,140.8455457973991,132.6615642734104,136.61041259765625,140814800.0,AAPL
2022-11-04,84.89087720876329,86.12348264800897,83.21094995849909,86.0638427734375,51124900.0,GOOGL
2022-11-04,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,98622200.0,TSLA
2022-11-07,135.35665734492238,137.37056348588823,133.93506945075268,137.1435089111328,83374600.0,AAPL
2022-11-07,86.75967019753632,88.37001513312653,86.33223338287472,87.96245574951172,34078900.0,GOOGL
2022-11-07,208.6499938964844,208.8999938964844,196.66000366210935,197.0800018310547,93916500.0,TSLA
2022-11-08,138.61444628445304,139.62139172038218,135.73178893253106,137.71607971191406,89908500.0,AAPL
2022-11-08,88.3700180053711,89.78155075681613,87.06782250410382,88.3700180053711,30429000.0,GOOGL
2022-11-08,194.02000427246097,195.1999969482422,186.75,191.3000030517578,128803400.0,TSLA
2022-11-09,136.72887901579847,136.77824263467366,132.8688760001459,133.14529418945312,74917800.0,AAPL
2022-11-09,87.92269148388733,88.90679493833689,86.75966840198619,86.79943084716797,31769100.0,GOOGL
2022-11-09,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,127062700.0,TSLA
2022-11-10,139.4338133111511,144.99180603027344,137.71605919292463,144.99180603027344,118854000.0,AAPL
2022-11-10,91.70005445100524,93.82729629984944,91.0638703981123,93.3799819946289,51620100.0,GOOGL
2022-11-10,189.8999938964844,191.0,180.02999877929688,190.72000122070312,132703000.0,TSLA
2022-11-11,143.95528678900914,148.09169315452817,142.523817082341,147.78565979003906,93979700.0,AAPL
2022-11-11,94.12549600932888,96.35213984237356,93.36008221477822,95.83524322509766,33090500.0,GOOGL
2022-11-11,186.0,196.52000427246097,182.58999633789065,195.97000122070312,114403600.0,TSLA
2022-11-14,147.06496772898868,148.35821299381362,145.54465286622803,146.3837890625,73374100.0,AAPL
2022-11-14,94.52310680099193,96.21297661319738,93.94657029895365,95.12947082519533,30179500.0,GOOGL
