Date,Open,High,Low,Close,Volume,Ticker,Ret,SMA20,SMA50,EMA20,MACD,MACD_sig,MACD_diff,RSI14,BB_mid,BB_high,BB_low,BB_pct,BB_width
2022-09-27,150.5370586818527,152.48849721993565,147.78729002305445,149.57118225097656,84442700.0,AAPL,0.0065662027244237,152.69891662597655,157.9434487915039,153.1696219259062,-2.521009226772094,-2.105302879389389,-0.4157063473827049,42.40706831444509,152.69891662597655,158.84456222928856,146.55327102266455,0.2455324812974577,8.049363727137973
2022-09-28,145.5105969943164,148.46732818361193,142.75097820989805,147.67886352539062,146691400.0,AAPL,-0.0126516264504126,152.25195541381837,157.92471160888672,152.6466925544285,-2.6343270254971287,-2.211107708610937,-0.4232193168861915,39.84952127775426,152.25195541381837,158.49199297126856,146.01191785636817,0.1335685605795938,8.196988393994511
2022-09-29,143.99283321708396,144.603886261403,138.65099162276434,140.42503356933594,128138200.0,AAPL,-0.0491189448705875,151.52558441162108,157.7207418823242,151.48272503203873,-3.271741057739092,-2.423234378436568,-0.848506679302524,31.90596420022871,151.52558441162108,159.48449685900326,143.5666719642389,-0.1973660607320984,10.505041083704642
2022-09-30,139.2423515609022,141.03610936010895,136.00965940990883,136.20677185058594,124925300.0,AAPL,-0.0300392430860071,150.5518341064453,157.3869366455078,150.02787234809085,-4.070354227997171,-2.752658348348689,-1.3176958796484826,28.364971018060817,150.5518341064453,160.70220077082195,140.40146744206865,-0.2066277864721998,13.48421522012147
2022-10-03,136.2166245441246,141.00653009557303,135.70412021518845,140.3954620361328,114311700.0,AAPL,0.0307524371118765,149.8934700012207,157.1617074584961,149.1104999374282,-4.315521976469171,-3.0652310739727855,-1.2502909024963853,35.96476196656134,149.8934700012207,160.8530974182653,138.9338425841761,0.066681986364043,14.623221968182268
2022-10-04,142.9382384476115,144.11107754403744,142.1793399077984,143.99281311035156,87830100.0,AAPL,0.0256229868262616,149.4780487060547,157.03086517333983,148.6231011919923,-4.171457055801909,-3.2864762703386106,-0.8849807854632985,41.68657932642927,149.4780487060547,160.6685452873425,138.28755212476688,0.2549154518810512,14.97276245998325
2022-10-05,141.99208622138215,145.25434369926734,140.94736196435568,144.28846740722656,79471000.0,AAPL,0.0020532573153384,149.00693969726564,156.9325094604492,148.2102789267765,-3.987462748909593,-3.4266735660528074,-0.5607891828567855,42.14413966604118,149.00693969726564,160.2382713682634,137.77560802626786,0.2899415479722944,15.074910864978827
2022-10-06,143.7069978739473,145.41204208560697,143.1255109807676,143.3324737548828,68402200.0,AAPL,-0.0066255721577916,148.56195068359375,156.71287353515626,147.7457260532628,-3.874128096130676,-3.516164472068381,-0.3579636240622945,41.023243591155726,148.56195068359375,159.9509863080105,137.172915059177,0.27041616598777,15.332372215107812
2022-10-07,140.4841493461153,141.03608513942643,137.43871980031912,138.06948852539062,85925600.0,AAPL,-0.0367187218054477,147.7104118347168,156.37695434570313,146.8241796220369,-4.161022809882979,-3.645136139631301,-0.5158866702516782,35.435588045580175,147.7104118347168,159.55431740266872,135.8665062667649,0.0930006679801092,16.036656347833972
2022-10-10,138.3947296142578,139.84352910239818,136.57142106787293,138.3947296142578,74899000.0,AAPL,0.0023556333288463,146.576505279541,155.9459698486328,146.02137485939127,-4.3124336490683675,-3.7785956415187143,-0.5338380075496527,36.015593019366435,146.576505279541,157.38300803552704,135.77000252355498,0.1214420219922177,14.745204540627553
2022-10-11,137.88223882715224,139.31133774176766,136.22647641502994,136.9755096435547,77033700.0,AAPL,-0.0102548700709836,145.84422149658204,155.50628479003908,145.15986388645445,-4.495129960633591,-3.92190250534169,-0.5732274552919008,34.55677630551868,145.84422149658204,157.1571171379799,134.53132585518418,0.1080264445924163,15.513670031366974
2022-10-12,137.12337155166935,138.33562739322105,136.16736038855555,136.34475708007812,70433700.0,AAPL,-0.00460485648214,145.0079605102539,155.0835110473633,144.3203299048948,-4.637357988027446,-4.064993601878841,-0.572364386148605,33.89957501457789,145.0079605102539,156.53141202983156,133.48450899067623,0.124105528822788,15.893543332419751
2022-10-13,133.04305662953354,141.51901056988928,132.4319886081597,140.92767333984375,113224000.0,AAPL,0.0336127061862303,144.54572525024415,154.63192810058592,143.99721975584234,-4.330354057280346,-4.118065692959142,-0.2122883643212034,42.46184124157894,144.54572525024415,155.94444426349298,133.1470062369953,0.3412956795322746,15.771782933760036
2022-10-14,142.22863580040965,142.43561361849277,136.19690846794035,136.38417053222656,88598000.0,AAPL,-0.0322399618182912,143.93861083984376,154.09577423095703,143.2721674488313,-4.402919816336492,-4.175036517634612,-0.2278832987018804,37.30289945286908,143.93861083984376,155.7118597870592,132.1653618926283,0.1791692615399958,16.358708589059813
2022-10-17,139.035378783641,140.83897177317823,138.24691403880277,140.35604858398438,85250900.0,AAPL,0.0291227203000019,143.34381484985352,153.6435919189453,142.99444184265542,-4.0927526340740314,-4.158579740922496,0.0658271068484648,43.73815188996761,143.34381484985352,154.56606192550657,132.12156777420049,0.3668819958370378,15.657804401826269
2022-10-18,143.39162165141138,144.58416155365336,138.5820004582486,141.6767120361328,99136600.0,AAPL,0.0094093803970136,142.69579849243163,153.22728424072267,142.86894376584374,-3.6977510320266447,-4.066413999143326,0.3686629671166814,45.73266795278774,142.69579849243163,152.66111794604237,132.7304790388209,0.4488683498284855,13.967221962935758
2022-10-19,139.6464251768979,142.85940118883795,139.45916311704835,141.78512573242188,61758300.0,AAPL,0.0007652188897595,142.20990829467777,152.81215881347657,142.76572300075594,-3.3374888434590275,-3.920628968006467,0.5831401245474392,45.902210903131035,142.20990829467777,151.3212192691289,133.0985973202266,0.4766892731766595,12.813890513973632
2022-10-20,140.95725591977873,143.78585768272674,140.59258212799125,141.32191467285156,64522000.0,AAPL,-0.003266993326539,141.74915161132813,152.30261505126953,142.62821744571744,-3.054149391715555,-3.7473330527482847,0.6931836610327298,45.251698469558136,141.74915161132813,150.022981139199,133.47532208345726,0.4741814272920782,11.67390341856502
2022-10-21,140.80940185727815,145.71758686598037,140.59257368233722,145.1459503173828,86548600.0,AAPL,0.0270590421406586,141.5934310913086,151.8843359375,142.8680015287332,-2.492303395011305,-3.496327121200889,1.0040237261895837,51.37780135375714,141.5934310913086,149.4793513939218,133.70751078869537,0.7252444286621182,11.138822248791843
2022-10-24,145.06709579621315,148.06324356402658,143.89425664068742,147.29449462890625,75981900.0,AAPL,0.0148026473134477,141.52838211059571,151.4378692626953,143.28957230017826,-1.852314496446155,-3.167524596249942,1.315210099803787,54.461017855325856,141.52838211059571,149.2007687647898,133.85599545640162,0.8757704595843393,10.84218803292558
2022-10-25,147.92528866954444,150.2906831379681,147.20582147413825,150.14283752441406,74732300.0,AAPL,0.019337741730836,141.55696487426758,151.02688415527345,143.94226422629595,-1.102571458937831,-2.75453396878752,1.6519625098496888,58.241498131461974,141.55696487426758,149.35226414175244,133.7616656067827,1.0507083407278022,11.013656974644425
2022-10-26,148.78271775892205,149.79786091510002,145.90481954516318,147.19593811035156,88194300.0,AAPL,-0.0196273059884279,141.53281860351564,150.5601141357422,144.25213792953934,-0.7376813234483848,-2.3511634397196928,1.613482116271308,53.31050726936178,141.53281860351564,149.25476354715613,133.81087365987514,0.8666899691832082,10.911878983025757
2022-10-27,145.9344043483702,146.90026566861184,142.05122827640076,142.71156311035156,109180200.0,AAPL,-0.0304653447477477,141.64714508056642,149.97369567871092,144.10541651818812,-0.8011200341224765,-2.0411547586002494,1.240034724477773,46.81506687464995,141.64714508056642,149.36780578579652,133.92648437533632,0.5689330920256663,10.90125847695515
2022-10-28,146.0625150725111,155.22838459945976,145.68800602170657,153.4937744140625,164762400.0,AAPL,0.075552471493663,142.51149520874023,149.61080627441407,144.99954584160474,0.0184262656069336,-1.629238553758813,1.6476648193657466,59.57026660608735,142.51149520874023,151.3866960676358,133.63629434984466,1.118705952683583,12.455417502841906
2022-10-31,150.9509907934603,152.01541585586838,149.72886978727786,151.12838745117188,97943200.0,AAPL,-0.0154103120593659,143.0481414794922,149.25244964599608,145.5832450425159,0.4716191214537275,-1.209067018716305,1.6806861401700326,56.3759945230521,143.0481414794922,152.61746123128822,133.47882172769616,0.9221954214751334,13.37915984482457
2022-11-01,152.84330260142488,153.20796132588728,146.97912170575748,148.47718811035156,80379300.0,AAPL,-0.0175426958861509,143.2723602294922,148.9189303588867,145.85885866802406,0.6098184870636487,-0.8452899175603144,1.455108404623963,52.94891416312622,143.2723602294922,153.12564460003009,133.4190758589543,0.764116394347768,13.754620018480889
2022-11-02,146.80170816398885,149.97526767506156,142.9086815703328,142.93824768066406,93604600.0,AAPL,-0.0373049927748553,143.20484924316406,148.4813345336914,145.58070524065644,0.2692920470728097,-0.6223735246336896,0.8916655717064993,46.578281967256174,143.20484924316406,153.0478575959653,133.36184089036283,0.4864573130010538,13.74675285763215
2022-11-03,140.01109670781145,140.7404292605941,136.74883853349507,136.87696838378906,97918500.0,AAPL,-0.0424048803957384,142.88207397460937,147.91659912109375,144.7517779209548,-0.4840918831216925,-0.5947171963312902,0.1106253132095976,40.79406304658037,142.88207397460937,153.10328894976,132.66085899945875,0.206243063793313,14.30720410310808
2022-11-04,140.27296098274414,140.8455457973991,132.6615642734104,136.61041259765625,140814800.0,AAPL,-0.001947411527887,142.80912017822266,147.29725372314454,143.97640979492635,-1.090096940907216,-0.6937931452464754,-0.3963037956607407,40.55554567947777,142.80912017822266,153.18633069390754,132.43190966253778,0.201330739547144,14.532980110422006
2022-11-07,135.35665734492238,137.37056348588823,133.93506945075268,137.1435089111328,83374600.0,AAPL,0.0039023109830333,142.7465591430664,146.81492126464843,143.32565732980316,-1.509938269539845,-0.8570221701051493,-0.6529160994346954,41.29481343644772,142.7465591430664,153.2438589839813,132.2492593021515,0.2331194537239563,14.707604728172935
2022-11-08,138.61444628445304,139.62139172038218,135.73178893253106,137.71607971191406,89908500.0,AAPL,0.0041749755808877,142.78358764648436,146.38819396972656,142.79141184238514,-1.775991346103751,-1.0408160053048696,-0.7351753407988817,42.127290802526346,142.78358764648436,153.2041424160778,132.3630328768909,0.2568503766537947,14.59629211081814
2022-11-09,136.72887901579847,136.77824263467366,132.8688760001459,133.14529418945312,74917800.0,AAPL,-0.0331899189406384,142.6236145019531,145.91873809814453,141.87273397067733,-2.3288193384101987,-1.2984166719259356,-1.0304026664842632,37.54958918075004,142.6236145019531,153.52192760162157,131.72530140228466,0.0651473661190586,15.28262081665195
2022-11-10,139.4338133111511,144.99180603027344,137.71605919292463,144.99180603027344,118854000.0,AAPL,0.0889743187165432,142.82682113647462,145.7195251464844,142.16978845254363,-1.7903865435032742,-1.3968106462414034,-0.3935758972618708,52.08275232115464,142.82682113647462,153.74261151605984,131.9110307568894,0.599167573694333,15.28535087839686
2022-11-11,143.95528678900914,148.09169315452817,142.523817082341,147.78565979003906,93979700.0,AAPL,0.0192690458603039,143.39689559936522,145.5616027832031,142.7046333418289,-1.1252626972159303,-1.342501056436309,0.2172383592203783,54.75683998261877,143.39689559936522,154.09600803146998,132.69778316726047,0.7050994518715639,14.922376648929514
2022-11-14,147.06496772898868,148.35821299381362,145.54465286622803,146.3837890625,73374100.0,AAPL,-0.0094858373236667,143.69828262329102,145.41802368164062,143.05502912474995,-0.7031609076239533,-1.214633026673838,0.5114721190498845,53.153933572550976,143.69828262329102,154.37735686593436,133.01920838064768,0.6257368559385653,14.863189799754007
2022-11-15,150.2734377369584,151.6259135896167,146.66023757913166,148.12130737304688,89868300.0,AAPL,0.0118696087980412,144.02051239013673,145.33442504882814,143.53753181506394,-0.2258356983259375,-1.016873561004258,0.7910378626783203,54.9155161122787,144.02051239013673,154.82433479930936,133.2166899809641,0.6897844497808712,15.003171742517043
2022-11-16,147.22297747853708,147.95350495149825,145.40649536904417,146.88731384277344,64218300.0,AAPL,-0.0083309656939875,144.2756217956543,145.19795837402344,143.8565586748458,0.0522724398581146,-0.8030443608317834,0.8553168006898981,53.380267240420295,144.2756217956543,155.09720092375187,133.4540426675567,0.6206705609321858,15.001257999670631
2022-11-17,144.5574692004244,149.5428936157141,144.28105100101916,148.79261779785156,80389400.0,AAPL,0.0129711947562574,144.6491569519043,145.12916564941406,144.32665954370347,0.4215577930871177,-0.5581239300480032,0.9796817231351208,55.4511535171554,144.6491569519043,155.55256165856233,133.74575224524628,0.6900076607913631,15.075656072137903
2022-11-18,150.36227675012384,150.74728887735557,148.0522039867333,149.35531616210938,74829600.0,AAPL,0.0037817626478102,144.85962524414063,145.01426666259766,144.8055792216469,0.7509674659214056,-0.2963056508541214,1.0472731167755271,56.07177413773323,144.85962524414063,155.95409561283276,133.7651548754485,0.7026095328829437,15.31754669390308
2022-11-21,148.2397789385964,148.4470850528785,145.83097890062086,146.1172637939453,58724100.0,AAPL,-0.0216801949295831,144.80076370239257,144.7151547241211,144.93050156186578,0.742187761810726,-0.0886069683211519,0.830794730131878,51.61558617905676,144.80076370239257,155.85535673866565,133.7461706661195,0.5595453892890019,15.268694382017848
2022-11-22,146.23571841721474,148.49642726977405,145.0510519659885,148.25949096679688,51804100.0,AAPL,0.0146610134711564,144.70659637451172,144.64792083740235,145.24754817185922,0.8977410129849943,0.1086626279400772,0.789078385044917,54.20840015545938,144.70659637451172,155.60859461194406,133.80459813707938,0.662946943987121,15.06772809335814
2022-11-23,147.53882889151882,149.88839824806996,147.43023497007337,149.13812255859375,58301400.0,AAPL,0.0059263092437951,144.80370559692383,144.5692837524414,145.61807906583394,1.0794728209374114,0.3028246665395441,0.7766481543978672,55.26720967805285,144.80370559692383,155.8265983739198,133.78081281992786,0.6966097760977749,15.22460040861018
2022-11-25,146.41341229167975,146.97613037369675,145.23862757756845,146.21597290039062,35195900.0,AAPL,-0.0195935794823691,144.9789260864258,144.49015563964844,145.6750213357917,0.9764476513461487,0.4375492635008651,0.5388983878452838,51.04027666958669,144.9789260864258,155.97459996499498,133.9832522078566,0.5562515234457739,15.16865130041642
2022-11-28,143.2839657599813,144.7647839323927,141.54647786060335,142.375732421875,69246000.0,AAPL,-0.0262641652778372,144.42302398681642,144.36714111328126,145.3608033439901,0.5782583475244678,0.4656910803055857,0.1125672672188821,46.0551450360803,144.42302398681642,154.7440477010101,134.10200027262275,0.4008193556359171,14.292767772451326
2022-11-29,142.4448277773216,142.95818228893546,138.55522474324414,139.36473083496094,83763800.0,AAPL,-0.0211482781208256,143.8348411560059,144.1093963623047,144.78974881932066,0.0195029732377065,0.3764534588920099,-0.3569504856543033,42.546311443507015,143.8348411560059,153.89787153573272,133.771810776279,0.277894423828309,13.992479567328628
2022-11-30,139.59175835153627,146.81815677897796,138.75263726440983,146.13697814941406,111380900.0,AAPL,0.048593695649389,143.71783065795898,143.93939514160155,144.91805637456764,0.1217456654966326,0.3255119002129344,-0.2037662347163018,51.49705710185432,143.71783065795898,153.61528005136697,133.820381264551,0.622210652224517,13.77344668799434
2022-12-01,146.3147094607483,147.22294276953917,144.73516410236186,146.41342163085938,71250400.0,AAPL,0.0018916737224623,143.89158935546874,143.83760498046874,145.06047211326208,0.2225153953817482,0.3049125992466972,-0.0823972038649489,51.826973166411065,143.89158935546874,153.8500243916664,133.93315431927107,0.6266179006151112,13.841580429828216
2022-12-02,144.0934666867535,146.1073724903674,143.78741832063093,145.9197998046875,65447400.0,AAPL,-0.0033714247005059,144.34373092651367,143.74526000976562,145.14231284577878,0.2595530107779495,0.2958406815529477,-0.0362876707749981,51.15782828996327,144.34373092651367,153.7954210620979,134.89204079092946,0.5833749760923796,13.096086785225374
2022-12-05,145.8803345082114,148.99004656094093,143.90591033158032,144.75491333007812,68826400.0,AAPL,-0.0079830597092962,144.75095596313477,143.6751510620117,145.10541765380728,0.1926877996719156,0.2752101051767412,-0.0825223055048256,49.532545668233126,144.75095596313477,153.5113263443463,135.99058558192326,0.5002258675587417,12.10405875791606
2022-12-06,145.18927938388143,145.41633393123826,140.1051284296616,141.0824737548828,64727200.0,AAPL,-0.025370051286765,144.94790420532226,143.5248910522461,144.722280139624,-0.1548534890982011,0.1891973863217528,-0.3440508754199539,44.70999145875284,144.94790420532226,153.17625987266277,136.71954853798175,0.2651152546928738,11.353535206255678
2022-12-07,140.37167982245785,141.536582777895,138.20968308402922,139.13766479492188,69721100.0,AAPL,-0.013784908275282,145.01898345947265,143.316220703125,144.19041201155713,-0.5805204159765651,0.0352538258620892,-0.6157742418386544,42.3580351632742,145.01898345947265,153.01758003933057,137.02038687961473,0.1323530880804062,11.031102810196188
2022-12-08,140.5395207716393,141.68469046865562,139.2956388988772,140.8258056640625,62128300.0,AAPL,0.0121328820030781,145.40300903320312,143.17915954589844,143.86997331179575,-0.7727380196566287,-0.1263445432416543,-0.6463934764149744,45.05970377952656,145.40300903320312,151.62452760271552,139.18149046369072,0.1321474156188727,8.557620108249203
2022-12-09,140.51976247530513,143.70846830830249,139.0981746838461,140.34207153320312,76097000.0,AAPL,-0.003434982165224,145.1705223083496,143.17750030517578,143.5339826662155,-0.9531182036949416,-0.2916992753323119,-0.6614189283626298,44.41727069135874,145.1705223083496,151.77202918903316,138.56901542766605,0.1342917713776197,9.094831065857324
2022-12-12,140.87517003337655,142.65215490653637,139.2561427186447,142.6422882080078,70462700.0,AAPL,0.0163900721264504,144.91335372924806,143.30621063232422,143.44905938448144,-0.9000868957212447,-0.4133767994100984,-0.4867100963111462,48.19927570801828,144.91335372924806,151.48799859471438,138.33870886378173,0.3272860688514797,9.073897879349618
2022-12-13,147.5882046530128,148.05219553159674,142.39547458111565,143.6097412109375,93886200.0,AAPL,0.006782371588984,144.77465133666993,143.3704962158203,143.4643624155725,-0.7711050115112812,-0.484922441830335,-0.2861825696809461,49.74802520531675,144.77465133666993,151.33639247739617,138.21291019594372,0.4112346783613359,9.06476524742863
2022-12-14,143.49128007302596,144.78452547159364,139.35485909896488,141.37864685058594,82291200.0,AAPL,-0.0155358149213183,144.43751831054686,143.318212890625,143.26572283795474,-0.8392423445200166,-0.5557864223682714,-0.2834559221517452,46.30938228933027,144.43751831054686,150.96962057991038,137.90541604118334,0.2658585755532744,9.04488299960848
2022-12-15,139.3054883080985,139.98666700994897,134.29044945457875,134.7544403076172,98931900.0,AAPL,-0.0468543637284168,143.83087463378905,143.12753234863283,142.45512450173212,-1.411489012333277,-0.7269269403612726,-0.6845620719720045,37.92711267828567,143.83087463378905,151.49562473718078,136.16612453039733,-0.0920893834591851,10.658003885337015
2022-12-16,134.94201656134896,135.8897316869335,132.01986228619933,132.78988647460938,160156900.0,AAPL,-0.014578768822186,143.03073806762694,142.91668060302734,141.53462564200615,-2.000461618953011,-0.9816338760796204,-1.0188277428733907,35.85435152111877,143.03073806762694,151.72811841520345,134.33335772005046,-0.0887319620252763,12.161554173710885
2022-12-19,133.3822123650824,133.47105782876667,129.64068555678134,130.67724609375,79592600.0,AAPL,-0.0159096482190557,142.096834564209,142.76883575439453,140.50058949455317,-2.6076398269549372,-1.3068350662546837,-1.3008047607002535,33.72015056186427,142.096834564209,151.82706668223736,132.36660244618062,-0.0868096635279927,13.695213053647004
2022-12-20,129.70978773625592,131.54600271059752,128.22896969448558,130.608154296875,77432800.0,AAPL,-0.0005287209437014,141.32137908935547,142.61310424804688,139.55845280906,-3.0591441523258993,-1.657296883468927,-1.4018472688569723,33.64960673331282,141.32137908935547,152.06555318118455,130.5772049975264,0.0014402828492951,15.205306035169237
2022-12-21,131.27948005874936,135.06050476290935,131.05242546033497,133.7178955078125,85928000.0,AAPL,0.023809701834305,140.59429931640625,142.54795196533203,139.00220925656026,-3.1299542918172563,-1.951828365138593,-1.1781259266786632,39.75831106105402,140.59429931640625,151.3301183424882,129.8584802903243,0.1797447967459215,15.272054526081565
2022-12-22,132.63194706396897,132.8392531621343,128.63373518479884,130.53904724121094,77852100.0,AAPL,-0.0237727961132609,139.66434555053712,142.4318377685547,138.196193826527,-3.403346664061388,-2.242132024923152,-1.161214639138236,36.09952264260093,139.66434555053712,150.50043293826894,128.8282581628053,0.0789394279129995,15.517328126971128
2022-12-23,129.24580060550824,130.72661868998517,127.9821703785141,130.1737823486328,63814900.0,AAPL,-0.0027981274591593,138.86223602294922,142.21675994873047,137.4321546381561,-3.607896329882152,-2.5152848859149524,-1.0926114439671997,35.69306432062335,138.86223602294922,150.0101804473339,127.71429159856454,0.1103114016557371,16.056121150954684
2022-12-27,129.69996068805366,129.7295758528496,127.07397227594028,128.36721801757812,69007800.0,AAPL,-0.0138780966371271,138.16181030273438,142.0564208984375,136.56882734095822,-3.87115380581011,-2.786458669893984,-1.084695135916126,33.67360830211821,138.16181030273438,150.07291559689477,126.25070500857404,0.0888462051478024,17.242254235177203
2022-12-28,128.01178441919723,129.3543934066322,124.26038315698912,124.42820739746094,85438400.0,AAPL,-0.0306854871590174,137.41498413085938,141.73786407470703,135.4125778225299,-4.3475170195429484,-3.098670339823777,-1.2488466797191715,29.724624555301332,137.41498413085938,150.72198973674836,124.1079785249704,0.0120323415340268,19.367619463124637
2022-12-29,126.3532816511138,128.81143780896,126.09661191364768,127.95256805419922,75703700.0,AAPL,0.0283244509460818,136.50576362609863,141.46338119506837,134.7021007017365,-4.390046128687345,-3.3569454975964907,-1.0331006310908544,36.85942896216179,136.50576362609863,149.789682406326,123.22184484587127,0.1780620345018014,19.462795456187752
2022-12-30,126.767896482437,128.28819633379305,125.80042540883515,128.26844787597656,77034200.0,AAPL,0.0024687259238402,135.5985149383545,141.19304763793946,134.08937186118794,-4.348139249742047,-3.5551842480256024,-0.7929550017164448,37.47217210938705,135.5985149383545,148.52555768445865,122.67147219225032,0.2164832202404915,19.066643542491622
2023-01-03,128.61399342864948,129.22606012096526,122.58212678977998,123.47061920166016,112117500.0,AAPL,-0.0374045897784266,134.47605590820314,140.83602172851562,133.07806208409005,-4.648487552226186,-3.773844908865719,-0.8746426433604668,32.33881381043385,134.47605590820314,147.52136785555635,121.43074396084992,0.0781842262202134,19.401687325300916
2023-01-04,125.26733892869382,127.01470850998555,123.4804874926226,124.7441177368164,89113600.0,AAPL,0.0103141827860788,133.47551612854005,140.4279850769043,132.28435309863542,-4.729239329975059,-3.9649237930875874,-0.7643155368874712,34.88851173140404,133.47551612854005,146.28125650289928,120.66977575418082,0.1590826404224776,19.188148876722835
2023-01-05,125.50427521319664,126.1360903730334,123.16458728849295,123.42125701904295,80962700.0,AAPL,-0.0106045939622131,132.59245529174805,139.95052032470704,131.4402487101028,-4.844139277720643,-4.1407668900141985,-0.7033723877064446,33.47727592086886,132.59245529174805,145.61214288984257,119.57276769365352,0.1477949949410715,19.63865526050758
2023-01-06,124.39859654565812,128.6238555191488,123.29291630250204,127.9624252319336,87754700.0,AAPL,0.0367940525203853,132.03369331359863,139.50691207885745,131.10902742646763,-4.51669830495203,-4.215953173001765,-0.300745131950265,42.130969330891624,132.03369331359863,144.8392736417971,119.22811298540016,0.3410353932691389,19.397443193205845
2023-01-09,128.80152597146247,131.70393110114725,128.22894131439855,128.48561096191406,70790800.0,AAPL,0.0040885887324515,131.41668357849122,139.13270553588868,130.85917823936728,-4.166948273126849,-4.206152193026782,0.0392039198999327,43.05014201397266,131.41668357849122,143.64442307715998,119.18894407982243,0.3801465873190932,18.609112885375037
2023-01-10,128.59428228060622,129.58149468428752,126.48164833927488,129.0582733154297,63896200.0,AAPL,0.0044570154527683,130.85249366760254,138.85963973999023,130.68766348470655,-3.7997585359676975,-4.124873461614965,0.3251149256472674,44.09682414334391,130.85249366760254,142.40343657242505,119.30155076278004,0.4223344636469556,17.65490680546712
2023-01-11,129.57159828407498,131.80269238208612,128.79170729193848,131.782958984375,69458900.0,AAPL,0.0211120573594374,130.3095272064209,138.4254234313965,130.79197734181784,-3.2514183348477275,-3.950182436261518,0.6987641014137904,48.908266216233905,130.3095272064209,140.53783761228684,120.08121680055498,0.5720271344673447,15.69848440883904
2023-01-12,132.1679704181571,132.54310080025633,129.75917030810112,131.7039794921875,71379600.0,AAPL,-0.0005993149098804,129.7142391204834,138.0369352722168,130.8788346894721,-2.7910542241179996,-3.7183567938328146,0.927302569714815,48.777215801172105,129.7142391204834,137.97321139674006,121.45526684422676,0.6204593201883187,12.734102797435227
2023-01-13,130.34158266882602,133.19462438541646,129.97631909539697,133.0366668701172,57809700.0,AAPL,0.0101188087335564,129.29714012145996,137.72812484741212,131.0843425162002,-2.292251962211509,-3.4331358275085537,1.1408838652970448,51.15553489288509,129.29714012145996,135.81716776338925,122.77711247953069,0.7867723078817112,10.085339297999113
